0.078125,0.171875,0.40625
0.046875,0.15625,0.421875
0.0625,0.140625,0.4375
0.046875,0.171875,0.421875
0.046875,0.15625,0.390625
0.046875,0.171875,0.421875
0.046875,0.15625,0.421875
0.046875,0.15625,0.421875
0.046875,0.15625,0.4375
0.046875,0.140625,0.421875
0.046875,0.140625,0.421875
0.046875,0.171875,0.40625
0.0625,0.15625,0.40625
0.046875,0.15625,0.4375
0.046875,0.140625,0.4375
0.046875,0.15625,0.40625
0.046875,0.15625,0.4375
0.046875,0.15625,0.453125
0.046875,0.15625,0.421875
0.046875,0.15625,0.421875
0.0625,0.171875,0.421875
0.046875,0.15625,0.40625
0.046875,0.171875,0.46875
0.0625,0.15625,0.421875
0.0625,0.140625,0.4375
0.046875,0.171875,0.421875
0.046875,0.15625,0.421875
0.0625,0.171875,0.40625
0.046875,0.171875,0.421875
0.046875,0.140625,0.4375
0.046875,0.171875,0.40625
0.0625,0.15625,0.4375
0.046875,0.15625,0.40625
0.046875,0.15625,0.4375
0.046875,0.140625,0.4375
0.046875,0.15625,0.4375
0.046875,0.140625,0.421875
0.0625,0.15625,0.40625
0.046875,0.171875,0.40625
0.0625,0.15625,0.421875
0.0625,0.15625,0.40625
0.0625,0.15625,0.421875
0.0625,0.15625,0.421875
0.046875,0.171875,0.421875
0.046875,0.15625,0.421875
0.046875,0.171875,0.421875
0.0625,0.15625,0.421875
0.046875,0.171875,0.421875
0.0625,0.15625,0.421875
0.046875,0.171875,0.40625
0.0625,0.15625,0.421875
0.046875,0.15625,0.421875
0.046875,0.15625,0.421875
0.046875,0.15625,0.421875
0.046875,0.171875,0.40625
0.0625,0.140625,0.421875
0.046875,0.15625,0.421875
0.046875,0.15625,0.40625
0.046875,0.171875,0.421875
0.0625,0.140625,0.4375
0.046875,0.15625,0.390625
0.0625,0.15625,0.390625
0.0625,0.15625,0.421875
0.046875,0.15625,0.421875
0.0625,0.140625,0.4375
0.046875,0.15625,0.421875
0.046875,0.171875,0.421875
0.046875,0.171875,0.40625
0.0625,0.15625,0.40625
0.03125,0.171875,0.421875
0.046875,0.125,0.421875
0.046875,0.171875,0.421875
0.046875,0.171875,0.421875
0.046875,0.15625,0.421875
0.0625,0.15625,0.421875
0.0625,0.15625,0.40625
0.046875,0.171875,0.421875
0.046875,0.171875,0.40625
0.046875,0.15625,0.4375
0.046875,0.15625,0.390625
0.046875,0.15625,0.421875
0.0625,0.15625,0.421875
0.0625,0.15625,0.4375
0.046875,0.171875,0.40625
0.046875,0.15625,0.421875
0.046875,0.15625,0.453125
0.046875,0.15625,0.4375
0.046875,0.171875,0.390625
0.046875,0.15625,0.421875
0.046875,0.15625,0.421875
0.0625,0.15625,0.421875
0.0625,0.15625,0.4375
0.046875,0.171875,0.40625
0.046875,0.171875,0.421875
0.0625,0.15625,0.4375
0.046875,0.15625,0.421875
0.046875,0.171875,0.40625
0.0625,0.171875,0.421875
0.046875,0.171875,0.421875
0.046875,0.171875,0.421875
